,Unnamed: 0,sentence,prob_?,prob_+,prob_-
1317,1317,Это издевательство со стороны банка или компании РУЭК?,6.0062488e-05,2.5626976e-05,0.9999143
1318,1318,"Когда я пришел домой, мне жена сказала, что меня сотрудница банка обманула, так как ей ничего не заплатят без продажи доп.услуг.",6.225997e-05,2.5560776e-05,0.99991214
1319,1319,"Приятно, что  банк идет навстречу клиенту!",6.5889275e-05,0.99988747,4.6560228e-05
1320,1320,я своевременно и в полном объеме исполнял ВСЕ условия договора.,0.9994789,0.0003901123,0.00013109003
1321,1321,"Ответ - пришлите новые фото, они у вас плохие...плохие?...их делал оценщик!",0.0003197095,3.9895465e-05,0.99964035
1322,1322,"Обслуживается так же моя фирма, очень доволен.",5.5009357e-05,0.99991035,3.4736975e-05
1323,1323,"Елена быстро развеяла мою печаль, предложив оформить дебетовую карту с еще большими возможностями, помимо cashback, рассказала о многих преимуществах, включая получение процента на остаток по счету до 8% годовых, что меня сильно порадовало.",5.7096895e-05,0.9999063,3.656387e-05
1324,1324,Обязательно  буду рекомендовать Совкомбанк всем своим клиентам и знакомым.,5.685125e-05,0.99989676,4.639559e-05
1325,1325,"Снова порадовал сбербанк, и, особенно, московское отделение 9838/01681, что на Волгоградском проспекте, 92.",7.730521e-05,0.99987733,4.5269204e-05
1326,1326,"Хорошо, через какое-то время опять еду в офис, в нужное время.",0.99947613,0.00038595186,0.00013792861
1327,1327,"После отстаивания своего права взять кредит без страховки,девушка Валерия сказала что у нее распоряжение руководителя не выдавать кредиты без страховки (какое вообще право они на это имеют) Она отошла и позвонила руководителю,после чего мне был предложен альтернативный вариант страховки это коробочное страхование,которое мне также было ни к чему!",6.844864e-05,2.4074521e-05,0.9999075
1328,1328,"Сотрудники отделения позвонили на линию помощи для сотрудников сбербанка, где им сказали что оформление карты невозможно, так как не указан кредитный лимит и валюта!",7.832554e-05,2.4066454e-05,0.9998976
1329,1329,"В двух сразу отказ получила, буквально через полчаса, еще один банк отказал и Возрождение меня в офис пригласили, а два до сих пор так и не ответили ничего.",4.069134e-05,2.7085654e-05,0.99993217
1330,1330,"Авангард продолжает активно развивать свои продукты, при этом качество обслуживания остается неизменно отличным.",5.674285e-05,0.99988604,5.7223297e-05
1331,1331,Носил деньги каждый месяц - обслуживали прекрасно!,0.00012757932,0.9998357,3.6739933e-05
1332,1332,Такая работа даже оценки 1 не заслуживает.,0.000112305424,5.5003035e-05,0.99983263
1333,1333,"С клиентами вежливы, а главное, не только ответят на любые вопросы по вкладам, кредитам, но и посоветуют, как это это сделать лучше, удобнее для нас, пенсионеров.",6.8931426e-05,0.99989605,3.5029556e-05
1334,1334,"""Разводить"" некомпетентных в данной области людей на приобретение ненужных им платных услуг таких, как SMS-информирование, и невероятные проценты?",4.644783e-05,2.4471152e-05,0.9999291
1335,1335,"Сегодня же вечером, позвонив в банк, сотрудница нагло заявляет что письмо им не поступало и надо ожидать!",5.1946903e-05,2.4098461e-05,0.99992394
1336,1336,"Прошу руководство данного банка прослушать мои разговоры с этими сотрудниками которые один не понимает, что у него спрашивают другой хамит, до каких пор это будет продолжаться я не могу получить необходимую информацию также прошу наказать данных сотрудников, также жду извинений от этих сотрудников.",4.46053e-05,2.7475733e-05,0.9999279
1337,1337,"03 марта в отделении банка мною было написано ещё одно заявление, переданное и зарегистрированное зам. руководителя отделения Александру (фамилию не помню уже), и установлена новая дата рассмотрения заявления - 13 апреля 2012г.",0.9994779,0.0002998375,0.00022216972
1338,1338,"Про агрегаторы можно смело начать забывать Внутренние операции и платежи в другие банки: внутренние операции производятся онлайн, а внешние - очень оперативно и с полным контролем состояния (на контроле, в расчетном центре, исполнено).",0.011153095,0.89626706,0.092579894
1339,1339,"Банк, по отношению к своим клиентам, повёл себя возмутительно и недопустимо!",4.3037267e-05,2.8721817e-05,0.99992824
1340,1340,Вы же меня ни о чем не уведомили!,5.8360016e-05,2.4719035e-05,0.9999169
1341,1341,Даже в случае крайней необходимости.,0.99922276,0.0006901876,8.712839e-05
1342,1342,Банк абсолютно не лояльный и не заинтересованный.,5.1109535e-05,2.6279495e-05,0.99992263
1343,1343,Почему элементарная техническая операция по смене карты оборачивается для клиента нервотрепкой и затяжной нерешаемой проблемой?,4.616183e-05,2.9005596e-05,0.9999248
1344,1344,"А этот прекрасный, вежливый, интеллигентный в общение и все ему рассказываешь по доброй воле.",5.7029192e-05,0.99990904,3.3919598e-05
1345,1345,Все устраивало до поры до времени.,0.9993699,0.00048522616,0.00014490246
1346,1346,"Потом он нагло врал, что мне сотрудники звонили 7 раз и телефон всегда выключен был, хотя такого не было, а даже если бы он был бы и выключен, мне бы смс пришли о том, что кто то пытался дозвониться.",5.441746e-05,2.2584156e-05,0.999923
1347,1347,Вы мне очень помогли и сделали своё профессиональное дело.,4.71535e-05,0.99991,4.2790314e-05
1348,1348,Крайне сильно разочарован в отношении банка к своим клиентам.,4.5967405e-05,3.6579586e-05,0.9999174
1349,1349,"На такую реакцию женщина еще больше взбунтовалась и конечно перешла на оскорбление в адрес руководства, но её можно понять (я боюсь даже представить какие штрафы начислил данный банк).",6.5867105e-05,2.9399747e-05,0.99990475
1350,1350,"Всегда нравится обслуживание, девушки все вежливые и отзывчивые.",4.9353235e-05,0.99991274,3.7862854e-05
1351,1351,Уже не первый раз сталкиваюсь с отвратительным сервисом банка.,5.8170404e-05,2.9104445e-05,0.99991274
1352,1352,"Первое что бросается в глаза при  в ходе в офис это доброжелательная, уютная, домашняя обстановка.",8.200495e-05,0.99988043,3.7544603e-05
1353,1353,Все знают как работает наша почта России.,0.9995135,0.00032019158,0.0001663659
1354,1354,Очень надеюсь на положительное решение по моему вопросу и дальнейшее успешное сотрудничество.30.4.2020 22:50Альфа-Банк положительно решил мой вопрос.,0.99683607,0.0030630582,0.000100836034
1355,1355,"В системе у банка мой платёж невидно и дать никаких сведений из вашей системы мне выдать не получилось, потому что средства не списаны, а заблокированы (платёж от 17/01/14 в фунтах 308,33 GBP,  VISA **** **** **** 8601).",6.916869e-05,2.2409062e-05,0.99990845
1356,1356,"Спасибо Вам за Ваш сервис,за вашу работу!",5.1573727e-05,0.9998926,5.5754073e-05
1357,1357,"Я, как уже говорил, человек терпеливый.",0.99949884,0.00036625192,0.0001348376
1358,1358,"Подробнее по  т. 88001007100 или в офисе ПАО КБ""Восточный"".» Достойный ответ, не правда ли?!",0.9989593,0.00039061054,0.00065007235
1359,1359,"Более того, сотрудники отдела взыскания абсолютно не вникают в суть происходящего, общаются по-хамски, требуют стороннего человека отплатить долг, нарушают закон - звонят в выходные дни.",4.521598e-05,2.4673529e-05,0.99993014
1360,1360,К просьбам клиента относятся с пониманием и внимательно обрабатывают документы.,7.765669e-05,0.9998876,3.466649e-05
1361,1361,"Сотрудник, выслушав чего я собственно хочу, подобрал в итоге для меня наименее затратный (а точнее вообще бесплатный) вариант (хотя мог бы, наверняка, посоветовать тот, который стоил бы мне дополнительных затрат, а ему, наверное, дополнительного вознаграждения).",0.99930716,0.0003958911,0.00029694114
1362,1362,Вы сделали омерзительную подставу.,5.2239793e-05,2.515631e-05,0.99992263
1363,1363,"Постоянная нервотрепка, особенно в Юниаструме - то обманут, то кассира нет, то очереди - короче , как говорят-туши свет!",4.5223933e-05,2.6990438e-05,0.99992776
1364,1364,"С десятой попытки удалось дозвониться в контактный центр, в помощи мне отказали со словами «мы не можем вам в этом помочь, езжайте в Орёл и закрывайте счёт», в оформлении обращения/претензии отказали.",5.250854e-05,2.3457464e-05,0.99992406
1365,1365,В общем Авангард - так держать!,9.876943e-05,0.9998252,7.604165e-05
1366,1366,Начал пользоваться услугами банка Тинькофф в апреле 2016 года (заказал карту Тинькофф Блэк) и с тех пор испытываю только положительные эмоции от общения с банком и использования его продуктов.,6.0814706e-05,0.9999074,3.181651e-05
1367,1367,"Вроде все нормально, относительно быстро и вежливо обслужили... Сегодня, просматривая ""историю поручений"" в онлайне, обнаруживаю, что за снятие нала удержана комиссия.",0.03255616,0.8275732,0.13987069
1368,1368,Введите обучение для стажеров качественное!,8.718664e-05,3.0689975e-05,0.9998821
1369,1369,Я уже самый опытный выпискополучатель в Москве.,0.9996086,0.00020226084,0.00018917333
1370,1370,Считаю что сотрудник сделал это преднамеренно обманув меня .,7.267716e-05,2.6950756e-05,0.99990034
1371,1371,"В выписке - дата транзакции 7.06., дата проводки 11.06... И, если, в этом есть заслуга администрации сайта - огромный респект им!",8.4343425e-05,0.9998499,6.566675e-05
1372,1372,"Дополнительное обращение было также принято «05» июля 2019 года Филиалом ПАОСБЕРБАНК РОССИИ Южного отделения по Московской области Среднерусского банка, расположенного по адресу: ул. Кирова, д. 21, г. Подольск, 142110.",0.99958736,0.00020546121,0.00020725168
1373,1373,"Всегда вежливые и улыбчивые сотрудницы, которые спешат к тебе на помощь.",6.101655e-05,0.9998945,4.4509772e-05
1374,1374,Крайне разочарована в возможностях банка.,5.672912e-05,4.9311093e-05,0.9998939
1375,1375,Верная (по их мнению) ставка 13%.,0.00015069777,3.8557973e-05,0.99981076
1376,1376,"Отдельно хочу похвалить контакт-центр: звонят, не «впаривают» новый продукт, а именно предлагают, и новости не спамом сыплются, а именно то, что может меня заинтересовать.",7.337183e-05,0.9997726,0.00015393007
1377,1377,"Не советую связываться с таким банком, который присваивает деньги клиента и наплевал на законодательство РФ.",4.5530614e-05,2.5056901e-05,0.9999294
1378,1378,"Я решил что работа отладилась (карты подвезли, все работники вышли на работу, аврал миновал)и сегодня пришел в очередной раз в отделение по адресу г. Аксай, Ленина 16 для замены(перевыпуска) карты.",0.9995677,0.00021722178,0.00021508495
1379,1379,"Я честно говоря малость опешил - все доллары отменного качества, я их покупаю строго только в двух банках - Абсолюте и еще одном уважаемом банке (не упоминаю имя, чтобы не подумали, что реклама).",0.8369966,0.0034193255,0.15958408
1380,1380,"Звонил туда, чтобы узнать как быть дальше, просто настаивает на погашении задолженности и даже не пытается услышать меня.",4.871839e-05,2.2863745e-05,0.99992836
1381,1381,"Пояснил,что как найду работу сразу начну оплачивать кредит,но опять был не услышан,тогда мне оставалось одно заявить,что я объявлю себя банкротом и банк вообще,как и другие банки ничего не получит.",4.6470534e-05,2.3177823e-05,0.9999304
1382,1382,"У меня уже был открыт счет в этом банке на физ. лицо, мне очень понравился сервис и то, что почти все вопросы можно решать по телефону.",6.4352425e-05,0.99990225,3.33203e-05
1383,1383,В связи с этим у меня один вопрос: это издевательство?,6.617214e-05,2.7279693e-05,0.99990654
1384,1384,"06.01.2021 оформили рассрочку на телефон, по умолчанию подключили смс-инфо за 909 руб плюсом нам ещё вписали «бесплатную» карту за 299 руб со словами «мы обязаны вам выдать!» не смотря на то, что она нам не нужна и мы сказали об этом «нет и все берите!».",6.530584e-05,2.0738435e-05,0.99991393
1385,1385,"Ну и конечно для нас очень важно, участвуя в конкурсах: оперативность!",0.99907887,0.0006022522,0.00031876995
1386,1386,"И только благодаря слаженной работе и оперативному решению вопросов сотрудников Сбербанка - Лесик Натальи и Назаровой Елены, а также агентства, поскольку являемся давними партнерами банка, ситуацию удалось выправить.",5.420488e-05,0.9998951,5.0631927e-05
1387,1387,"Мало того, что сняли ""гарантированную ставку"", начислили пени, так еще испортили кредитную историю.",6.319599e-05,2.2790447e-05,0.99991405
1388,1388,"Уже создано несколько заявок на обратную связь, толку ноль.",0.00012148655,3.393831e-05,0.99984455
1389,1389,"По наивности я понадеялся, что в этот раз всё будет быстро и хорошо.",0.99943584,0.00040562896,0.00015840893
1390,1390,"У меня нет перед вами задолженностей и просроченных платежей, вы просто агрессивно впариваете ваши продукты!",4.4806442e-05,2.4529203e-05,0.9999306
1391,1391,За профессиональную консультацию и грамотную помощь в оформлении данных продуктов.,4.6345664e-05,0.9998995,5.411509e-05
1392,1392,"Каждый раз управляющего нет на месте,и каждый раз появляется новая причина для оправдания бездействий!!!!!!!",4.7964742e-05,2.6197155e-05,0.99992585
1393,1393,Открытая неприязнь к клиентам и абсолютное нежелание работать.,3.938997e-05,2.7352218e-05,0.99993324
1394,1394,"Из-за некомпетентных (мягко сказано, они там даже считать не могут) сотрудников я просто потеряла свои деньги.",6.0720555e-05,2.4861627e-05,0.9999144
1395,1395,Сотрудники всегда добрые и приветливые!!!,5.3103326e-05,0.9999106,3.619026e-05
1396,1396,"Там человеку нужно было срочно 400 тыс. Без предысторий, содрали за срочность, взяли деньги НИЧЕГО не прислали, человек звонил мне и говорил, что зачем я обещал прислать и не прислал.",6.892287e-05,2.1838723e-05,0.9999093
1397,1397,"Это было бы функционально как для путешествий в дальние страны, так и для заграничных командировок, и гармонично сочеталось бы достоинствами лучшей карты для путешественников.",0.9994617,0.0004115043,0.00012672367
1398,1398,"Практически никогда не бывает очередей, даже если в отделении есть отправляющие переводы гости столицы - всё делается за пару минут.3) Близкий к идеальному интернет-банк, что для физ. лиц, что для юр. лиц.",5.9095633e-05,0.9999002,4.0689767e-05
1399,1399,"Был в отделении Банка, там мило, красиво и прекрасные дамы грамотно обслуживают.",6.280881e-05,0.99990153,3.5595403e-05
1400,1400,Спасибо за такое чуткое отношение и еще и приятные бонусы.,5.0819563e-05,0.9999063,4.2908094e-05
1401,1401,Спасибо ей и банку за столь индивидуальный подход.,4.55734e-05,0.9999018,5.2645304e-05
1402,1402,"Я не только не подключал СМС-информирование, я буквально на каждом шагу был активно против, и специально несколько раз проверял и пытался его отключить.",0.0004645704,4.8881353e-05,0.99948657
1403,1403,"При оформлении заявления мне было предложено сразу открыть мастер-счёт в евро и долларах, я согласился - все отлично, удобно.",0.00012330728,0.9998518,2.4791647e-05
1404,1404,"Я так и сделал, данное заявление я тоже отправил в тот же день.11.01.2021 г.  Я позвонил на горячую линию и мне объяснили,  что оставят заявку по моему вопросу и как только появится информация, мне позвонят.",0.99945813,0.0003118528,0.00023000943
1405,1405,Так же огромное спасибо руководителю центра ипотечного кредитования Гнездилова Олесе (не помню отчества) за быстрое реагирование и ответы на интересующие вопросы.,4.4795088e-05,0.99990594,4.9281974e-05
1406,1406,"Собрав необходимые документы после рабочего дня заехал в офис банка – чистенький и стильный и совершенно без очередей (работает, кстати, аж до 20:00, что не маловажно).",0.00016321485,0.99980897,2.7932225e-05
1407,1407,"Банк Тинькофф - это действительно лучший банк по клиентскому сервису, один из лучших по предлагаемым тарифам на РКО и прочие услуги для бизнеса, и лучший банк по удобству использования.",4.7820606e-05,0.99990594,4.6274283e-05
1408,1408,"Условия обслуживания кредитной карты были льготными, поэтому ее использование было удобным и выгодным.",7.100756e-05,0.99990153,2.7378832e-05
1409,1409,Сегодня мне вновь отказали в выдаче справки о закрытии счёта !!,6.2347455e-05,2.4146773e-05,0.99991345
1410,1410,"5% баллов ""Браво"" на три категории, ровно как на дебетовой карте.4.",0.7798631,0.21818595,0.0019509513
1411,1411,"Это пол беды, на следующий день услышав про возврат объявили, что система не работает и что, когда сработает тогда вернут только 47000, а остальное супруга сама должна разобраться со страховыми.",5.614961e-05,2.2996113e-05,0.99992085
1412,1412,"Подводя итог: Скорость работы, отношению к клиенту по ставке вызывает приятные эмоции.",5.5467895e-05,0.9998983,4.6218443e-05
1413,1413,"На основании вышеизложенного прошу принять меры реагирования на противоправные действия банка, которые выражаются в постоянных звонках, хамском обращении в мой адрес, необоснованных требованиях и бездействии на мои предыдущие обращения.",6.659093e-05,2.6576807e-05,0.9999068
1414,1414,В заявке даже не был указан мой номер телефона!!!!!,8.926005e-05,2.3203012e-05,0.99988747
1415,1415,"Оставил претензию, через 2 дня прислали ответ, что сотрудница которая рекомендовала адреса будет ужасно наказана и т.д. и т.п. В общем отвратительный неклиентоориентированный банк, зачем нужна горячая линия банка, если там только консультируют клиента по общим вопросам, не производят никаких действий и даже не проводят идентификацию клиентов.",3.944078e-05,2.579244e-05,0.9999348
1416,1416,Потому что моя семья и знакомые всегда были довольны.,5.6604236e-05,0.9999093,3.404983e-05
1417,1417,"В общем, благодарю Дениса за профессиональную консультацию.",4.7540856e-05,0.9999039,4.8472924e-05
1418,1418,"Начну с того, что как физ лицо пользуюсь широким спектром услуг банка Тинькофф, и доволен как слон.",6.8849695e-05,0.99988556,4.5553632e-05
1419,1419,"Что это за организация такая ДОМКЛИК, с которой невозможно связаться и вернуть свои деньги, уже 3 месяца!",4.2453776e-05,2.602811e-05,0.99993145
1420,1420,"12.03.19 я получила по эл. почте невнятный и, самое главное, абсолютно бесполезный ответ Росбанка: ""Прежде всего, позвольте принести извинения от лица Банка за доставленные неудобства.",5.2745996e-05,2.6735748e-05,0.9999205
1421,1421,"Мой предпринимательский счет открыт в МСК, но в любом отделении Авангарда по стране он виден я могу с ним работать (на этом месте хочу передать большой привет Сбербанку.",7.953343e-05,0.9998759,4.458291e-05
1422,1422,"С обманом я сталкиваюсь впервые, как у такого крупного банка работают с таким уровнем ответственности люди, которые впаривают ненужные услуги, вводя в заблуждение?",4.224049e-05,2.5670655e-05,0.99993205
1423,1423,"Мне сказали, что все сделают через несколько дней.15.07 мне позвонили, карту разблокировали, все нормально.",0.9993736,0.00032530155,0.00030107863
1424,1424,"Это уже не издевательство, а похоже - установка у банка такая!!!",4.8368576e-05,2.3550267e-05,0.9999281
1425,1425,"Я всегда во время плачу и ни в одном банке у меня нет просрочек, так же из-за данной ситуации я не смогла устроиться работать в банк, а это уже и моральный ущерб.",6.243278e-05,2.5038249e-05,0.9999125
1426,1426,"Позвонил в техподдержку - там мямлили и жевали сопли по поводу ""Сейчас невозможно посмотреть информацию по вашему филиалу из-за технических проблем"".",4.859957e-05,2.448863e-05,0.9999269
1427,1427,"Наверное небольшой минус, я все-таки озвучу: в целом продукт кредита наличными очень достойный, но вот процент, конечно, особо не отличается от того процента что по кредитной карте.",0.015968043,0.28207362,0.70195836
1428,1428,"Пожелание к банку – увеличить количество офисов в Москве, т.к. банк очень привлекателен по условиям обслуживания, но удаленное расположение офисов сдерживает потенциальных клиентов от обслуживания в данном банке.P.S.",0.0005388944,0.0027391324,0.9967219
1429,1429,"Анджела очень вежливо общалась, доступно объяснила преимущества моей новой карты, рассказала про дополнительные приятные сервисы (карта для бизнес залов и помощь на дорогах и т.д).",5.4143606e-05,0.99991226,3.357742e-05
1430,1430,"5% баллов ""Браво"" на три категории, ровно как на дебетовой карте.4.",0.7798631,0.21818595,0.0019509513
1431,1431,Я больше не хочу даже ничего слышать об этом банке!,4.35864e-05,2.7629658e-05,0.99992883
1432,1432,"Таким образом, получилась очень удачная связка - получаю гонорар за работу как ИП, перевожу на свою карту без процентов, обо всех операциях по карте приходят бесплатные смски, что тоже очень удобно.",0.000113712515,0.99984705,3.926705e-05
1433,1433,Надеюсь на ваше благоразумие и лояльность.,0.99941444,0.00043505334,0.00015041653
1434,1434,"Почему человек, пришедший в ваш банк, отстоявший километровую очередь и платящий 3% за услуги должен иметь кучу геморроя и терпеть хамство от ваших некомпетентных во всех отношениях людей?",3.9546714e-05,2.789021e-05,0.9999325
1435,1435,"Также это руководитель звонил мне по телефону,не представился,хамил,разговаривал не корректно,только в процессе разговора я поняла что это,это ХАМЛО руководитель по фамилии  вроде бы Н-ров.",4.663155e-05,2.4842471e-05,0.9999285
1436,1436,Сначала все было очень даже неплохо.,0.0010247689,0.99894506,3.0200887e-05
1437,1437,Все равно никак не могут закрыть кредит.,6.350651e-05,2.2857217e-05,0.9999136
1438,1438,"Была ипотека, закрыл досрочно, меньше чем за год. История безупречная.",0.9995782,0.00027071976,0.0001511526
1439,1439,"- Отдел контактирующий со взыскателями по факту прекратил своё существование ,- при соединении через коммутатор просто тишина, на коммутаторе ничем вразумительным это объяснить не могут, при наборе через добавочный, - отвечают что теперь по этому номеру такими вопросами не занимаются и предлагают писать и подавать запрос.",4.2474967e-05,2.3968782e-05,0.9999336
1440,1440,Это издевательство со стороны банка или компании РУЭК?,6.0062488e-05,2.5626976e-05,0.9999143
1441,1441,"В итоге я вынуждена нести убытки, тратить нервы и жить в состоянии неизвестности и ожидания.",5.06013e-05,2.4204903e-05,0.99992514
1442,1442,"Здесь уже было много подобных отзывов, что подтверждает умышленное, злонамеренное, необоснованное затягивание ответа.P.S.",0.0001156622,3.0325267e-05,0.99985397
1443,1443,"Но процессинга нет - одни глюки, банкоматы в Москве работают как попало, на прием они не работают вообще, колл-центр - вообще черная дыра.",4.3835422e-05,2.9433582e-05,0.9999267
1444,1444,"Дома, зайдя на сайт Сбербанка, с удивлением обнаружила ""Карты мгновенной выдачи «Momentum» Visa и MasterCard"" с бесплатным обслуживанием.",0.98539275,0.012744258,0.0018629913
1445,1445,"Ну, думаю, банк крутой, работы много.",6.5716195e-05,0.99988925,4.506544e-05
1446,1446,"Сейчас ситуация в мире очень страшная, каждый рубль на счету.",0.00021528635,4.2290634e-05,0.99974245
1447,1447,"С тех пор отказывают в приеме обращений, ссылаясь на то, что я могу обратиться к ним лишь единожды!",5.281692e-05,3.047599e-05,0.9999167
1448,1448,Считаю такое долгое разбирательство просто неуважением к людям.,4.300232e-05,2.7571767e-05,0.9999294
1449,1449,"Несмотря на то, что там постоянно очередь из 3-5 чел, обслуживают быстро, что говорит о высоком профессионализме сотрудников... МОЛОДЦЫ!",0.00031982642,0.9986993,0.0009808352
1450,1450,"Обязанности по оформлению и соответствующей регистрации закладной в пользу ПАО ""Сбербанк России"" мной выполнены в полном объеме.",0.9995192,0.00026437672,0.0002163735
1451,1451,То есть налицо полный бардак в этой организации.,4.4018947e-05,2.8393244e-05,0.99992764
1452,1452,"Крайне не советую вообще обращаться в этот банка,Вы не получите ни квалифицированрой помощи,ни нормального обращения.",3.868772e-05,2.8003078e-05,0.99993336
1453,1453,"Сам я являюсь Банковским работником уже более 5-и лет и замечательно знаком как с общебанковскими и ЦБшными правилами, так и с внутренней кухней.",0.9996008,0.00021979988,0.0001793513
1454,1454,"Самый худший банк из всех, которых я знаю!",7.02032e-05,3.7781956e-05,0.999892
1455,1455,После проверки юристами банка нас передали менеджеру по ипотеке Ф-ной Юлии в отдел заключения сделок и тут начался просто ад.,0.00012096093,4.1618492e-05,0.9998374
1456,1456,Увидела рекламу на супер ставку по кредиту 6.9.,0.99945456,0.00025575468,0.00028962843
1457,1457,"Все хорошо, быстро заполнили необходимые данные, нам сказали подойти и получить наши карты через 4-5 рабочих дней.",6.0041843e-05,0.99990237,3.754439e-05
1458,1458,"Снова звоню в КЦ, выслушиваю новое вранье о рассмотрении в течение 3-х рабочих дней, спустя 1.5 недели мне перезванивают и снова говорят, что все ок, не беспокойтесь - как снимем, сразу с вами свяжемся.",6.9131536e-05,2.470173e-05,0.9999062
1459,1459,"После проведения внутренней проверки вопрос был полностью решен, спасибо!",5.9619557e-05,0.9999044,3.5941976e-05
1460,1460,Всех с наступающим Новым годом!,0.998398,0.001407064,0.00019497487
1461,1461,"Сотрудник все грамотно обьяснил,я казалось понял.",0.00079989596,0.9991585,4.1547733e-05
1462,1462,"Банк меня поставил в крайне сложное положение, так как я должен был снять определённую сумму и погасить ипотечный кредит в другом банке ещё 10.12.2018 г. И сейчас доставив мне такое количество неудобств, меня просто игнорируют и держат в неведении.",4.089933e-05,2.5886264e-05,0.99993324
1463,1463,И как на зло как раз на один из не прошедших платежей терминал не выдал чек.,6.213825e-05,2.3966893e-05,0.99991393
1464,1464,"Считаю, что Дмитрий грамотный специалист и соответствует своей должности.",8.2811566e-05,0.99985135,6.5838656e-05
1465,1465,"В общем я ощущаю стену, от которой не добиться внятного ответа, сотрудники некомпетентны, звонки по кругу без решения проблемы.",4.740367e-05,3.15788e-05,0.99992096
1466,1466,"Да и еще ссылка ""Обратиться в службу поддержки"" вообще не работает - наверное потому, что никакой поддержки и нет на самом деле!",4.0927087e-05,2.7367987e-05,0.9999317
1467,1467,Спасибо Вам за понимание и оперативность!,5.2350162e-05,0.9999064,4.128041e-05
1468,1468,"Организовано / технически реализовано все просто отвратительно:1) Просят приходить в офис 3 раза для того чтобы оформить карту: 1) для предоставления документов, 2) для ""заказа"" карты после одобрения и 3) чтобы забрать карту2) В отделениях большие очереди и очень медленное обслуживание (ходил в 2 отделения и в обоих провел больше часа) 3) В очереди взял талон с операцией ""оформление кредитной карты"", после часа ожидания меня вызвали в одно из окон.",4.1049672e-05,2.6282265e-05,0.99993265
1469,1469,"Если кто знает что делать дальше, буду очень признателен.",0.9993481,0.00051600166,0.00013589796
1470,1470,И всё это множество установленного оборудования… не работает.,5.663555e-05,2.9455867e-05,0.99991393
1471,1471,"На написанную жалобу не предоставил номер зарегистрированного обращения, сославшись на то, что они не регистрируют данные жалобы, а направляют их в другой офис для регистрации!",5.4031196e-05,2.2471675e-05,0.99992347
1472,1472,"100%вина банка, НИ ОДНОГО ИЗВИНЕНИЯ, послали в очередь «нет такой возможности».",4.7398556e-05,2.3166729e-05,0.9999294
1473,1473,"Никакого ответа от туда я так же не получил и сейчас я должен опять ехать в свое рабочее время в другой город и уже добиваться ответа, почему они там не разбираются.",4.1254894e-05,2.4977726e-05,0.9999337
1474,1474,"Это надо себя совсем не уважать, чтобы оставаться ВИП-клиентом этого банка при таком отношении руководителя!",4.3391883e-05,2.5894544e-05,0.99993074
1475,1475,Опять ушёл по кредитке ниже нуля и вовремя не пополнил... опять банк впаял штраф... опять попросил отменить мол вот я такой невнимательный и т.д... опять Тинькофф пошёл навстречу.,7.3397634e-05,4.186756e-05,0.9998847
1476,1476,"Служба поддержки вообще никакая, как попугаи повторяют одну заученную фразу и все.",5.9506237e-05,2.7417558e-05,0.9999131
1477,1477,"С удовольствием буду рекомендовать Ваш банк своим друзьям и знакомым, и обязательно, при возникновении потребности в кредитных средствах обращусь  к Вам еще.",6.730885e-05,0.9998889,4.3725377e-05
1478,1478,"Спасибо за обращение в ПАО ""Промсвязьбанк"".",0.9995716,0.00026025806,0.00016817455
1479,1479,Сегодня уже 05 марта 2020г и до сих пор никакой реакции и тем более ответов я не получил!,4.374065e-05,2.5322508e-05,0.999931
1480,1480,"При обращении в контакт-центр девушка бросила трубку не став ничего объяснять, пришлось звонить второй раз и со второго раза вежливая девушка пояснила как можно осуществить перевод.",4.640697e-05,2.9990524e-05,0.9999236
1481,1481,Добиться от банка ничего невозможно!,5.3456843e-05,2.409716e-05,0.9999224
1482,1482,"После второго мне перезвонили, сказали, что я-де звонили и предложили...оформить ипотеку) В ответ на то, что одобрение уже есть, девушка немного залипла, и сказала, что мне чуть позже перезвонят.",6.716237e-05,2.3392602e-05,0.9999094
1483,1483,"До сих пор нам не дали, ни договора ни каких документов.",5.348225e-05,2.2981661e-05,0.9999236
1484,1484,"Одновременно большое спасибо Владиславу, другим есть чему поучиться у него.",5.352032e-05,0.9998914,5.5019173e-05
1485,1485,"Здравствуйте, хочу пожаловаться на ваших сотрудников за преднамеренный обман.",7.419632e-05,5.193038e-05,0.9998739
1486,1486,курс оказался наиболее выгодным для меня.,6.116843e-05,0.99990475,3.414772e-05
